instrument1,instrument2,period,frequency,correlation_method,repeat,correlation_value,execution_time_seconds,correlation_time_seconds,len1_raw,len2_raw,len1_resampled,len2_resampled,len_corr_matrix,weighted_correlation,source_file
COGN3,RADL3,1Year,1H,kendall,5,-0.2064285111203156,7.935136318206787,0.5710279941558838,2640596,2764740,2170,2555,1509,,correlation_instrument_combinations_part_5_736977_backup.csv
CMIN3,ITUB4,1Year,1S,pearson,7,-0.1189497376648719,15.359632015228271,0.0432491302490234,1433386,4553920,9197565,7811389,2464097,,correlation_instrument_combinations_part_5_736977_backup.csv
CSAN3,RAIL3,1Year,1H,pearson,1,0.6830951689975808,7.5691077709198,0.0015485286712646,2531894,3015133,2170,2555,1509,,correlation_instrument_combinations_part_5_736977_backup.csv
KLBN11,UGPA3,1Year,1D,pearson,4,,4.871036052703857,,1706371,1794061,0,0,0,,correlation_instrument_combinations_part_5_736977_backup.csv
RAIZ4,VIVA3,1Year,1T,kendall,8,-0.4290062072934296,6.135410308837891,0.577364444732666,2328423,1574493,153297,153293,102652,,correlation_instrument_combinations_part_5_736977_backup.csv
RAIL3,VBBR3,1Year,1ms,spearman,10,-0.3716818987884753,11.641141176223757,1.672675609588623,3015133,2642833,3015133,2642833,5613243,,correlation_instrument_combinations_part_5_736977_backup.csv
COGN3,PETR4,1Year,1ms,pearson,1,-0.863214025535598,15.423783302307127,0.1940820217132568,2640596,5783697,2640596,5783697,8367390,,correlation_instrument_combinations_part_5_736977_backup.csv
PETR4,SUZB3,1Year,1ms,kendall,6,0.4755866383530288,16.792537450790405,2.422980785369873,5783697,2157162,5783697,2157162,7907315,,correlation_instrument_combinations_part_5_736977_backup.csv
BRAV3,RAIL3,1Year,1H,pearson,5,0.2086329474737744,7.14160418510437,0.0009303092956542,2211028,3015133,2555,2555,1738,,correlation_instrument_combinations_part_5_736977_backup.csv
BBAS3,SBSP3,1Year,1S,pearson,1,-0.5730645267128628,16.83230209350586,0.048903465270996,4920259,2043096,7811769,9197778,2769987,,correlation_instrument_combinations_part_5_736977_backup.csv
KLBN11,PETR3,1Year,1T,pearson,6,0.8272950171735383,5.613789081573486,0.0016567707061767,1706371,2313747,153297,130190,89048,,correlation_instrument_combinations_part_5_736977_backup.csv
EQTL3,TIMS3,1Year,1D,kendall,1,,6.79326319694519,,2934890,2024239,0,0,0,,correlation_instrument_combinations_part_5_736977_backup.csv
ENEV3,MGLU3,1Year,1T,pearson,10,0.3419626458530473,6.119037866592407,0.0016863346099853,2096459,2337273,130190,153293,88737,,correlation_instrument_combinations_part_5_736977_backup.csv
B3SA3,WEGE3,1Year,1ms,pearson,7,-0.647029887431394,13.134771585464478,0.1673231124877929,4557170,2589087,4557170,2589087,7083783,,correlation_instrument_combinations_part_5_736977_backup.csv
ABEV3,BBSE3,1Year,1T,kendall,2,0.2278508020509965,9.796783685684204,0.5883879661560059,4486771,2027918,153297,153297,102603,,correlation_instrument_combinations_part_5_736977_backup.csv
B3SA3,PRIO3,1Year,1ms,spearman,4,0.1043746261086088,15.032769680023192,1.9802393913269043,4557170,2583061,4557170,2583061,7088915,,correlation_instrument_combinations_part_5_736977_backup.csv
ITUB4,VIVT3,1Year,1H,kendall,3,-0.1841512313409387,9.865630626678469,0.5793147087097168,4553920,2100935,2170,2555,1509,,correlation_instrument_combinations_part_5_736977_backup.csv
MGLU3,SMFT3,1Year,1D,pearson,4,,5.483606338500977,,2337273,1640080,0,0,0,,correlation_instrument_combinations_part_5_736977_backup.csv
B3SA3,BBDC3,1Year,1T,pearson,4,0.7320591195766974,8.920199155807495,0.0017082691192626,4557170,1739149,130190,153297,88923,,correlation_instrument_combinations_part_5_736977_backup.csv
RENT3,SBSP3,1Year,1ms,spearman,9,0.5542665398413583,10.664155721664429,1.627852201461792,3085387,2043096,3085387,2043096,5089962,,correlation_instrument_combinations_part_5_736977_backup.csv
ENGI11,EQTL3,1Year,1S,kendall,2,0.7963016166527328,14.645673274993896,0.9513578414916992,1490072,2934890,9197810,9197573,2033464,,correlation_instrument_combinations_part_5_736977_backup.csv
CMIN3,ITSA4,1Year,1D,spearman,5,,7.053508996963501,,1433386,3800661,0,0,0,,correlation_instrument_combinations_part_5_736977_backup.csv
RDOR3,RENT3,1Year,1S,pearson,9,0.4929023193874864,15.04262351989746,0.0521793365478515,2306821,3085387,9197570,9197767,2413401,,correlation_instrument_combinations_part_5_736977_backup.csv
TOTS3,USIM5,1Year,1T,spearman,1,-0.5540438549518294,5.204645872116089,0.5701074600219727,1702042,1588823,153293,130197,88987,,correlation_instrument_combinations_part_5_736977_backup.csv
ITSA4,MGLU3,1Year,1S,spearman,5,0.3592051350243025,16.457477807998657,1.0074129104614258,3800661,2337273,7811781,9197569,2653401,,correlation_instrument_combinations_part_5_736977_backup.csv
BBDC4,CMIN3,1Year,1S,kendall,10,-0.0012055975273946,16.499592781066895,0.9975450038909912,4490500,1433386,7811393,9197565,2484461,,correlation_instrument_combinations_part_5_736977_backup.csv
CXSE3,KLBN11,1Year,1D,pearson,9,,4.717543601989746,,1692802,1706371,0,0,0,,correlation_instrument_combinations_part_5_736977_backup.csv
ABEV3,HYPE3,1Year,1ms,spearman,3,0.4110126606278546,12.528199195861816,1.715256690979004,4486771,1465959,4486771,1465959,5928898,,correlation_instrument_combinations_part_5_736977_backup.csv
SMFT3,TIMS3,1Year,1S,pearson,10,0.8948982807647502,12.754234313964844,0.0418124198913574,1640080,2024239,9197937,9197767,1970711,,correlation_instrument_combinations_part_5_736977_backup.csv
BBDC4,CPLE6,1Year,1S,spearman,2,0.9298381461235472,18.596868753433228,1.0384759902954102,4490500,3024581,7811393,9197789,2862948,,correlation_instrument_combinations_part_5_736977_backup.csv
CSAN3,RADL3,1Year,1S,pearson,4,0.1242962099338921,14.408446788787842,0.0504395961761474,2531894,2764740,7811390,9197565,2370950,,correlation_instrument_combinations_part_5_736977_backup.csv
HYPE3,RDOR3,1Year,1D,kendall,5,,5.144963979721069,,1465959,2306821,0,0,0,,correlation_instrument_combinations_part_5_736977_backup.csv
MRVE3,VALE3,1Year,1ms,spearman,4,0.3801963148092622,12.423611879348757,1.7435567378997805,1758559,4355401,1758559,4355401,5828047,,correlation_instrument_combinations_part_5_736977_backup.csv
MGLU3,POMO4,1Year,1ms,kendall,9,-0.1290151070165816,10.200409173965454,1.6152644157409668,2337273,2603793,2337273,2603793,4920291,,correlation_instrument_combinations_part_5_736977_backup.csv
SBSP3,WEGE3,1Year,1T,pearson,8,-0.7790392855037223,6.776037216186523,0.0023636817932128,2043096,2589087,153297,130190,88904,,correlation_instrument_combinations_part_5_736977_backup.csv
ITSA4,SMFT3,1Year,1D,pearson,1,,7.47303295135498,,3800661,1640080,0,0,0,,correlation_instrument_combinations_part_5_736977_backup.csv
ASAI3,MULT3,1Year,1D,pearson,9,,6.7445456981658936,,3149833,1704767,0,0,0,,correlation_instrument_combinations_part_5_736977_backup.csv
ALOS3,WEGE3,1Year,1S,spearman,6,-0.8049346312457799,13.94291877746582,0.8956964015960693,1494794,2589087,9197810,7811390,1885716,,correlation_instrument_combinations_part_5_736977_backup.csv
MRVE3,RAIL3,1Year,1D,spearman,4,,6.4470298290252686,,1758559,3015133,0,0,0,,correlation_instrument_combinations_part_5_736977_backup.csv
ALOS3,COGN3,1Year,1H,kendall,10,0.7798111378161101,6.243443489074707,0.56111741065979,1494794,2640596,2555,2170,1509,,correlation_instrument_combinations_part_5_736977_backup.csv
CSAN3,VIVT3,1Year,1ms,kendall,3,-0.0097283311429323,9.498499631881714,1.511552095413208,2531894,2100935,2531894,2100935,4350169,,correlation_instrument_combinations_part_5_736977_backup.csv
BBDC4,ENEV3,1Year,1T,spearman,8,0.9244152776860792,9.881677865982056,0.5776267051696777,4490500,2096459,130190,130190,88914,,correlation_instrument_combinations_part_5_736977_backup.csv
CXSE3,MULT3,1Year,1D,spearman,2,,4.67543625831604,,1692802,1704767,0,0,0,,correlation_instrument_combinations_part_5_736977_backup.csv
BBSE3,VAMO3,1Year,1D,pearson,10,,5.379474639892578,,2027918,1938079,0,0,0,,correlation_instrument_combinations_part_5_736977_backup.csv
BBDC3,ENGI11,1Year,1S,kendall,6,0.8173114919147133,13.064795732498167,0.8827400207519531,1739149,1490072,9197783,9197810,1642763,,correlation_instrument_combinations_part_5_736977_backup.csv
ELET3,USIM5,1Year,1S,pearson,3,-0.1415276333865298,13.370816230773926,0.0356123447418212,3059464,1588823,9197768,7811775,1987323,,correlation_instrument_combinations_part_5_736977_backup.csv
EQTL3,PETR3,1Year,1S,pearson,1,-0.8569350090535157,14.229164600372314,0.0367500782012939,2934890,2313747,9197573,7811392,2044755,,correlation_instrument_combinations_part_5_736977_backup.csv
CMIN3,HYPE3,1Year,1S,spearman,4,-0.1779635037005862,12.45767593383789,0.8624236583709717,1433386,1465959,9197565,9197562,1619641,,correlation_instrument_combinations_part_5_736977_backup.csv
BEEF3,ITSA4,1Year,1D,spearman,2,,7.804940462112427,,1994111,3800661,0,0,0,,correlation_instrument_combinations_part_5_736977_backup.csv
SBSP3,VIVA3,1Year,1S,pearson,3,0.8144473750143132,12.726505756378174,0.0362298488616943,2043096,1574493,9197778,9197570,1761982,,correlation_instrument_combinations_part_5_736977_backup.csv
ALOS3,B3SA3,1Year,1D,pearson,1,,8.203369140625,,1494794,4557170,0,0,0,,correlation_instrument_combinations_part_5_736977_backup.csv
ENGI11,EQTL3,1Year,1ms,spearman,7,0.9397280086892428,9.153078079223633,1.4687714576721191,1490072,2934890,1490072,2934890,4373179,,correlation_instrument_combinations_part_5_736977_backup.csv
B3SA3,COGN3,1Year,1H,kendall,7,0.4849563590918429,10.60313367843628,0.5813884735107422,4557170,2640596,2170,2170,1509,,correlation_instrument_combinations_part_5_736977_backup.csv
ELET3,POMO4,1Year,1ms,spearman,2,0.0592358632729822,11.802472829818726,1.6886742115020752,3059464,2603793,3059464,2603793,5645158,,correlation_instrument_combinations_part_5_736977_backup.csv
CPLE6,TIMS3,1Year,1ms,spearman,8,0.916448699242674,10.384180784225464,1.5449869632720947,3024581,2024239,3024581,2024239,4995583,,correlation_instrument_combinations_part_5_736977_backup.csv
BBSE3,BPAC11,1Year,1S,kendall,4,-0.3659650195802714,15.639559507369995,1.0263936519622805,2027918,2880579,9197816,9197569,2324186,,correlation_instrument_combinations_part_5_736977_backup.csv
BBDC4,VIVT3,1Year,1ms,pearson,3,-0.7559992726832582,12.03693389892578,0.1493992805480957,4490500,2100935,4490500,2100935,6290762,,correlation_instrument_combinations_part_5_736977_backup.csv
ABEV3,RENT3,1Year,1T,kendall,10,0.4185508626446589,11.211775064468384,0.5916850566864014,4486771,3085387,153297,153297,102472,,correlation_instrument_combinations_part_5_736977_backup.csv
ELET3,VIVT3,1Year,1D,pearson,10,,7.026864290237427,,3059464,2100935,0,0,0,,correlation_instrument_combinations_part_5_736977_backup.csv
CPLE6,ITUB4,1Year,1D,pearson,7,,10.28984785079956,,3024581,4553920,0,0,0,,correlation_instrument_combinations_part_5_736977_backup.csv
ABEV3,RDOR3,1Year,1S,kendall,3,0.0460864188090842,18.39954090118408,1.141319751739502,4486771,2306821,9197770,9197570,2972931,,correlation_instrument_combinations_part_5_736977_backup.csv
CSAN3,USIM5,1Year,1D,pearson,7,,5.626500844955444,,2531894,1588823,0,0,0,,correlation_instrument_combinations_part_5_736977_backup.csv
CXSE3,EQTL3,1Year,1D,kendall,2,,6.25965428352356,,1692802,2934890,0,0,0,,correlation_instrument_combinations_part_5_736977_backup.csv
CMIG4,HAPV3,1Year,1T,pearson,6,0.1699302641555415,9.320133686065674,0.0018112659454345,3095210,3754418,153297,130197,88930,,correlation_instrument_combinations_part_5_736977_backup.csv
B3SA3,USIM5,1Year,1S,kendall,2,-0.2245121208600259,16.289087057113647,1.031235694885254,4557170,1588823,7811393,7811775,2778916,,correlation_instrument_combinations_part_5_736977_backup.csv
ITSA4,PRIO3,1Year,1D,kendall,4,,8.64926552772522,,3800661,2583061,0,0,0,,correlation_instrument_combinations_part_5_736977_backup.csv
CMIG4,SBSP3,1Year,1S,kendall,4,-0.0331895473882141,15.89729905128479,1.0610072612762451,3095210,2043096,9197779,9197778,2486753,,correlation_instrument_combinations_part_5_736977_backup.csv
BRAV3,CSAN3,1Year,1D,spearman,2,,6.52006459236145,,2211028,2531894,0,0,0,,correlation_instrument_combinations_part_5_736977_backup.csv
CSAN3,RAIL3,1Year,1ms,spearman,3,0.6603822446437454,11.07566785812378,1.567824125289917,2531894,3015133,2531894,3015133,5036638,,correlation_instrument_combinations_part_5_736977_backup.csv
ITUB4,RDOR3,1Year,1T,pearson,3,0.9408889170088848,10.030596733093262,0.0023224353790283,4553920,2306821,130190,153293,88879,,correlation_instrument_combinations_part_5_736977_backup.csv
LREN3,VAMO3,1Year,1D,spearman,7,,7.075376510620117,,3132116,1938079,0,0,0,,correlation_instrument_combinations_part_5_736977_backup.csv
ENEV3,MRVE3,1Year,1D,spearman,3,,5.257975101470947,,2096459,1758559,0,0,0,,correlation_instrument_combinations_part_5_736977_backup.csv
MULT3,RADL3,1Year,1ms,kendall,7,-0.2489543863530852,9.305256128311155,1.5426883697509766,1704767,2764740,1704767,2764740,4444994,,correlation_instrument_combinations_part_5_736977_backup.csv
ITSA4,WEGE3,1Year,1D,pearson,4,,8.695753574371338,,3800661,2589087,0,0,0,,correlation_instrument_combinations_part_5_736977_backup.csv
UGPA3,VALE3,1Year,1ms,kendall,9,0.3943818359134932,12.862738370895386,2.0001144409179688,1794061,4355401,1794061,4355401,6095357,,correlation_instrument_combinations_part_5_736977_backup.csv
BBDC3,ENEV3,1Year,1T,kendall,2,0.7704765342982709,5.945798635482788,0.5730950832366943,1739149,2096459,153297,130190,88956,,correlation_instrument_combinations_part_5_736977_backup.csv
ELET3,ENEV3,1Year,1H,kendall,3,0.7098141576876505,7.593641996383667,0.5571730136871338,3059464,2096459,2555,2170,1509,,correlation_instrument_combinations_part_5_736977_backup.csv
POMO4,SMFT3,1Year,1ms,kendall,10,0.1641098171853936,8.925559520721436,1.5109846591949463,2603793,1640080,2603793,1640080,4227235,,correlation_instrument_combinations_part_5_736977_backup.csv
CMIN3,VIVA3,1Year,1D,spearman,2,,4.155085802078247,,1433386,1574493,0,0,0,,correlation_instrument_combinations_part_5_736977_backup.csv
COGN3,LREN3,1Year,1D,kendall,5,,8.45813775062561,,2640596,3132116,0,0,0,,correlation_instrument_combinations_part_5_736977_backup.csv
CXSE3,MULT3,1Year,1S,spearman,3,-0.2602038113390249,13.123873710632324,0.8761084079742432,1692802,1704767,9197780,9197819,1788697,,correlation_instrument_combinations_part_5_736977_backup.csv
ENEV3,PETR4,1Year,1ms,kendall,7,-0.513729652094998,17.001871824264526,2.3293254375457764,2096459,5783697,2096459,5783697,7805266,,correlation_instrument_combinations_part_5_736977_backup.csv
CPLE6,ENGI11,1Year,1H,kendall,3,0.8165820350451035,6.7970130443573,0.554917573928833,3024581,1490072,2555,2555,1738,,correlation_instrument_combinations_part_5_736977_backup.csv
CPLE6,KLBN11,1Year,1ms,spearman,3,-0.7968860377687066,9.794362783432009,1.4674155712127686,3024581,1706371,3024581,1706371,4680332,,correlation_instrument_combinations_part_5_736977_backup.csv
ENEV3,MULT3,1Year,1D,kendall,4,,5.339390993118286,,2096459,1704767,0,0,0,,correlation_instrument_combinations_part_5_736977_backup.csv
USIM5,VBBR3,1Year,1H,pearson,2,-0.6489914430181105,5.995044469833374,0.0016009807586669,1588823,2642833,2170,2555,1509,,correlation_instrument_combinations_part_5_736977_backup.csv
ITUB4,TOTS3,1Year,1ms,spearman,1,0.8547262793581935,12.959343671798706,1.774855375289917,4553920,1702042,4553920,1702042,6008484,,correlation_instrument_combinations_part_5_736977_backup.csv
CPLE6,VBBR3,1Year,1H,pearson,9,0.7053738260609295,7.708996772766113,0.0016300678253173,3024581,2642833,2555,2555,1738,,correlation_instrument_combinations_part_5_736977_backup.csv
BRAV3,ENEV3,1Year,1T,spearman,7,-0.5477121763084175,6.596086025238037,0.5762922763824463,2211028,2096459,153297,130190,88807,,correlation_instrument_combinations_part_5_736977_backup.csv
CSNA3,UGPA3,1Year,1H,pearson,8,-0.0442093972015738,4.885622501373291,0.0015723705291748,1753841,1794061,2555,2170,1509,,correlation_instrument_combinations_part_5_736977_backup.csv
CSNA3,KLBN11,1Year,1S,spearman,3,0.4687901435360335,13.239136934280396,0.8793566226959229,1753841,1706371,9197573,9197820,1856554,,correlation_instrument_combinations_part_5_736977_backup.csv
MULT3,UGPA3,1Year,1D,kendall,9,,4.844113826751709,,1704767,1794061,0,0,0,,correlation_instrument_combinations_part_5_736977_backup.csv
BBSE3,SBSP3,1Year,1D,spearman,3,,5.605856657028198,,2027918,2043096,0,0,0,,correlation_instrument_combinations_part_5_736977_backup.csv
GGBR4,VIVT3,1Year,1H,pearson,4,0.4984595016357169,6.717736005783081,0.0015809535980224,2814658,2100935,2555,2555,1738,,correlation_instrument_combinations_part_5_736977_backup.csv
BBAS3,PRIO3,1Year,1T,pearson,8,-0.2310889582809932,10.47412657737732,0.0023748874664306,4920259,2583061,130197,130197,88927,,correlation_instrument_combinations_part_5_736977_backup.csv
CMIN3,HYPE3,1Year,1D,spearman,4,,3.9979844093322754,,1433386,1465959,0,0,0,,correlation_instrument_combinations_part_5_736977_backup.csv
LREN3,PETR4,1Year,1H,spearman,8,-0.4223140906258148,12.685760498046877,0.5780408382415771,3132116,5783697,2555,2170,1509,,correlation_instrument_combinations_part_5_736977_backup.csv
BBSE3,ITUB4,1Year,1ms,pearson,10,-0.6633930505318659,11.693857192993164,0.1488282680511474,2027918,4553920,2027918,4553920,6293494,,correlation_instrument_combinations_part_5_736977_backup.csv
GGBR4,PRIO3,1Year,1D,pearson,1,,7.342908143997192,,2814658,2583061,0,0,0,,correlation_instrument_combinations_part_5_736977_backup.csv
ENGI11,USIM5,1Year,1S,kendall,6,-0.2115586985509864,12.14943027496338,0.8533351421356201,1490072,1588823,9197810,7811775,1561441,,correlation_instrument_combinations_part_5_736977_backup.csv
BPAC11,RDOR3,1Year,1T,pearson,3,0.9757509404257988,7.207818508148193,0.0020904541015625,2880579,2306821,153293,153293,102490,,correlation_instrument_combinations_part_5_736977_backup.csv
LREN3,TOTS3,1Year,1H,spearman,6,0.5436210177432481,7.453730583190918,0.5806694030761719,3132116,1702042,2555,2555,1738,,correlation_instrument_combinations_part_5_736977_backup.csv
HAPV3,USIM5,1Year,1D,spearman,9,,7.246583223342895,,3754418,1588823,0,0,0,,correlation_instrument_combinations_part_5_736977_backup.csv
ELET3,UGPA3,1Year,1S,pearson,9,0.8997912020206141,13.73380970954895,0.0335309505462646,3059464,1794061,9197768,7811515,1889218,,correlation_instrument_combinations_part_5_736977_backup.csv
HYPE3,SMFT3,1Year,1T,kendall,3,0.5057137519197343,5.2993903160095215,0.57230544090271,1465959,1640080,153293,153299,102575,,correlation_instrument_combinations_part_5_736977_backup.csv
BBDC3,SUZB3,1Year,1S,kendall,7,-0.5765480620939104,13.351755142211914,0.8921129703521729,1739149,2157162,9197783,7811772,1667689,,correlation_instrument_combinations_part_5_736977_backup.csv
BBDC3,TOTS3,1Year,1H,kendall,10,0.6455845280404299,5.642322063446045,0.5547118186950684,1739149,1702042,2555,2555,1738,,correlation_instrument_combinations_part_5_736977_backup.csv
RDOR3,VAMO3,1Year,1S,pearson,3,-0.6560758766493524,13.446022272109984,0.0402388572692871,2306821,1938079,9197570,9197783,2231069,,correlation_instrument_combinations_part_5_736977_backup.csv
RDOR3,VIVT3,1Year,1H,pearson,10,-0.7259097888553535,6.014725208282471,0.0009145736694335,2306821,2100935,2555,2555,1738,,correlation_instrument_combinations_part_5_736977_backup.csv
ENEV3,VIVA3,1Year,1H,kendall,5,0.6958018343138183,5.6006622314453125,0.559354305267334,2096459,1574493,2170,2555,1509,,correlation_instrument_combinations_part_5_736977_backup.csv
ALOS3,COGN3,1Year,1ms,kendall,9,0.7814434197474589,8.295250654220581,1.302018165588379,1494794,2640596,1494794,2640596,3828922,,correlation_instrument_combinations_part_5_736977_backup.csv
CSNA3,SUZB3,1Year,1ms,pearson,10,0.0438176023299349,6.684317588806152,0.0801544189453125,1753841,2157162,1753841,2157162,3663809,,correlation_instrument_combinations_part_5_736977_backup.csv
ELET3,TIMS3,1Year,1D,kendall,9,,7.148913621902466,,3059464,2024239,0,0,0,,correlation_instrument_combinations_part_5_736977_backup.csv
POMO4,VAMO3,1Year,1H,spearman,9,-0.2078835764925404,6.692210674285889,0.5617306232452393,2603793,1938079,2555,2555,1738,,correlation_instrument_combinations_part_5_736977_backup.csv
ALOS3,B3SA3,1Year,1T,spearman,7,0.6343048422644139,8.877424955368042,0.575873851776123,1494794,4557170,153297,130190,88944,,correlation_instrument_combinations_part_5_736977_backup.csv
HAPV3,MULT3,1Year,1D,kendall,4,,7.397330522537231,,3754418,1704767,0,0,0,,correlation_instrument_combinations_part_5_736977_backup.csv
ENEV3,VAMO3,1Year,1ms,pearson,7,-0.6516352805688591,6.99098014831543,0.0820870399475097,2096459,1938079,2096459,1938079,3762210,,correlation_instrument_combinations_part_5_736977_backup.csv
BRAV3,RENT3,1Year,1ms,kendall,7,-0.2874849834657545,11.49733591079712,1.8207814693450928,2211028,3085387,2211028,3085387,5276340,,correlation_instrument_combinations_part_5_736977_backup.csv
EQTL3,RADL3,1Year,1ms,spearman,4,-0.5998539385326884,11.798775672912598,1.7137868404388428,2934890,2764740,2934890,2764740,5625464,,correlation_instrument_combinations_part_5_736977_backup.csv
GGBR4,KLBN11,1Year,1T,spearman,9,0.4171959011324584,6.878454208374023,0.5734124183654785,2814658,1706371,153293,153297,102631,,correlation_instrument_combinations_part_5_736977_backup.csv
PETR3,RADL3,1Year,1T,pearson,6,0.3901870232321794,7.549348831176758,0.002333641052246,2313747,2764740,130190,153293,88796,,correlation_instrument_combinations_part_5_736977_backup.csv
ALOS3,COGN3,1Year,1H,pearson,2,0.9215496313113586,5.607808351516724,0.0014941692352294,1494794,2640596,2555,2170,1509,,correlation_instrument_combinations_part_5_736977_backup.csv
VAMO3,VBBR3,1Year,1ms,spearman,4,-0.3892760031224559,9.610785961151125,1.4509963989257812,1938079,2642833,1938079,2642833,4559319,,correlation_instrument_combinations_part_5_736977_backup.csv
GGBR4,RADL3,1Year,1H,spearman,4,0.5666845242434002,8.126610279083252,0.560997486114502,2814658,2764740,2555,2555,1738,,correlation_instrument_combinations_part_5_736977_backup.csv
LREN3,RAIL3,1Year,1S,kendall,2,0.0327005130115571,17.25638771057129,1.1234145164489746,3132116,3015133,9197573,9197569,2868172,,correlation_instrument_combinations_part_5_736977_backup.csv
SBSP3,VBBR3,1Year,1S,pearson,2,0.7459076971431637,14.165405750274658,0.0377099514007568,2043096,2642833,9197778,9197570,2160157,,correlation_instrument_combinations_part_5_736977_backup.csv
RADL3,SBSP3,1Year,1H,spearman,8,-0.5297242214033424,7.390116930007935,0.559117317199707,2764740,2043096,2555,2555,1738,,correlation_instrument_combinations_part_5_736977_backup.csv
HAPV3,UGPA3,1Year,1D,pearson,5,,7.522032022476196,,3754418,1794061,0,0,0,,correlation_instrument_combinations_part_5_736977_backup.csv
ELET3,ENGI11,1Year,1H,kendall,9,0.6942517853159071,6.787508487701416,0.5647628307342529,3059464,1490072,2555,2555,1738,,correlation_instrument_combinations_part_5_736977_backup.csv
MRVE3,RADL3,1Year,1ms,pearson,7,-0.1398936868558396,7.904950857162476,0.0993804931640625,1758559,2764740,1758559,2764740,4507643,,correlation_instrument_combinations_part_5_736977_backup.csv
CSNA3,WEGE3,1Year,1S,kendall,4,0.3388150568160026,13.884748458862305,0.9649825096130372,1753841,2589087,9197573,7811390,2005753,,correlation_instrument_combinations_part_5_736977_backup.csv
BEEF3,VBBR3,1Year,1T,spearman,8,0.5127730671547372,6.971758604049683,0.5743489265441895,1994111,2642833,153297,153293,102147,,correlation_instrument_combinations_part_5_736977_backup.csv
ABEV3,MGLU3,1Year,1S,pearson,5,0.6227874405193375,17.307085514068604,0.0563263893127441,4486771,2337273,9197770,9197569,3167619,,correlation_instrument_combinations_part_5_736977_backup.csv
CSNA3,RENT3,1Year,1T,kendall,4,0.0931069113099257,7.183049440383911,0.5747361183166504,1753841,3085387,153293,153297,102405,,correlation_instrument_combinations_part_5_736977_backup.csv
MRVE3,RENT3,1Year,1T,spearman,1,0.4244440771832905,7.208090305328369,0.5866949558258057,1758559,3085387,153297,153297,102395,,correlation_instrument_combinations_part_5_736977_backup.csv
CMIG4,ELET3,1Year,1T,kendall,4,-0.0627802272632861,9.002886056900024,0.5835280418395996,3095210,3059464,153297,153297,102574,,correlation_instrument_combinations_part_5_736977_backup.csv
LREN3,MULT3,1Year,1H,spearman,5,0.6387735235167904,7.197356462478638,0.5602381229400635,3132116,1704767,2555,2555,1738,,correlation_instrument_combinations_part_5_736977_backup.csv
PETR4,VALE3,1Year,1D,kendall,6,,14.073569297790527,,5783697,4355401,0,0,0,,correlation_instrument_combinations_part_5_736977_backup.csv
HYPE3,MULT3,1Year,1ms,kendall,1,0.5601160309743277,6.679362773895264,1.182889461517334,1465959,1704767,1465959,1704767,3140889,,correlation_instrument_combinations_part_5_736977_backup.csv
BRAV3,USIM5,1Year,1H,kendall,7,0.0414800534607695,5.9247448444366455,0.6379146575927734,2211028,1588823,2555,2170,1509,,correlation_instrument_combinations_part_6_736978_backup.csv
ASAI3,VBBR3,1Year,1D,spearman,9,,7.852113246917725,,3149833,2642833,0,0,0,,correlation_instrument_combinations_part_6_736978_backup.csv
KLBN11,SMFT3,1Year,1S,spearman,7,-0.8078157422623324,13.394153833389282,0.8789248466491699,1706371,1640080,9197820,9197937,1826393,,correlation_instrument_combinations_part_6_736978_backup.csv
MGLU3,VALE3,1Year,1H,kendall,10,0.1389707114633728,9.618175983428957,0.5913293361663818,2337273,4355401,2555,2170,1509,,correlation_instrument_combinations_part_6_736978_backup.csv
MRVE3,SBSP3,1Year,1T,spearman,4,0.7154792363540846,5.920572996139526,0.5777270793914795,1758559,2043096,153297,153297,102467,,correlation_instrument_combinations_part_6_736978_backup.csv
TOTS3,VBBR3,1Year,1S,kendall,1,0.5065193245967444,14.49414086341858,0.994431495666504,1702042,2642833,9197563,9197570,2151474,,correlation_instrument_combinations_part_6_736978_backup.csv
BEEF3,UGPA3,1Year,1H,spearman,2,0.6957973985352157,5.772512674331665,0.555279016494751,1994111,1794061,2555,2170,1509,,correlation_instrument_combinations_part_6_736978_backup.csv
PETR4,SUZB3,1Year,1ms,spearman,7,0.6708732319946938,16.360242128372192,2.146799802780152,5783697,2157162,5783697,2157162,7907315,,correlation_instrument_combinations_part_6_736978_backup.csv
ENGI11,TOTS3,1Year,1D,spearman,10,,4.409005641937256,,1490072,1702042,0,0,0,,correlation_instrument_combinations_part_6_736978_backup.csv
BBSE3,BPAC11,1Year,1H,pearson,7,-0.6021497663782758,6.694514036178589,0.0015676021575927,2027918,2880579,2555,2555,1738,,correlation_instrument_combinations_part_6_736978_backup.csv
CSNA3,ELET3,1Year,1S,pearson,8,-0.2920114873257973,14.27907395362854,0.039384126663208,1753841,3059464,9197573,9197768,2218841,,correlation_instrument_combinations_part_6_736978_backup.csv
ITSA4,RAIL3,1Year,1ms,spearman,7,-0.3039910750962138,13.800816774368286,1.807989358901977,3800661,3015133,3800661,3015133,6282234,,correlation_instrument_combinations_part_6_736978_backup.csv
CSAN3,UGPA3,1Year,1D,spearman,10,,5.90595269203186,,2531894,1794061,0,0,0,,correlation_instrument_combinations_part_6_736978_backup.csv
RADL3,SUZB3,1Year,1S,spearman,10,0.265711059361217,14.831589937210085,0.9273769855499268,2764740,2157162,9197565,7811772,2066306,,correlation_instrument_combinations_part_6_736978_backup.csv
